"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1_13790C",656.245583338748,0.150706817196751,0.302153702045433,0.49877534571491,0.617937657922266,0.785877008689477
"C1_13800C",171.132574257923,-1.29675732484047,0.72262355846024,-1.7945129378339,0.0727313354556094,0.184804169978747
"C1_13810W",969.857189743773,0.106414171223712,0.353502630832979,0.301027947014035,0.763393183716438,0.882208174727663
"C1_13820C",373.353079315963,1.55097860087772,0.666117572629421,2.3283856553362,NA,NA
"C1_13830C",3535.97642293293,0.0287904111521789,0.18260903193863,0.157661485012716,0.874723551342404,0.940610748836282
"C1_13840W",1523.42202998189,-0.445243214836189,0.212250626430191,-2.097723914057,0.0359295411104486,0.108127976685373
"C1_13850C",121.570645470364,1.07439916761252,0.873476326747225,1.23002665866575,0.218687122122194,0.410637623977815
"C1_13860C",51604.6099973277,0.3690836120232,0.170950809106514,2.15900476840233,0.030849796998421,0.0960625973389924
"C1_13870W",5769.08715340479,-0.513055988783566,0.173814954808854,-2.95173674410111,0.00315992208240676,0.0146556386201751
"C1_13880C",3172.08945124144,-0.834506691629305,0.271602471207717,-3.07252981874045,0.00212252626068243,0.0104904715186247
"C1_13900C",1954.54069301664,-0.238002921469588,0.340383106093013,-0.69922072279507,0.484414101902213,0.681428181227173
"C1_13910C",923.8152722402,0.0899944250483994,0.430229582221801,0.209177678075153,0.834309537286023,0.919832541007819
"C1_13920W",1152.80519728096,-0.441858807184589,0.257592057974437,-1.71534328604354,0.0862823068193219,0.208810021258914
"C1_13930W",1186.157300541,-0.504397876057798,0.247265888596188,-2.03990076804138,0.0413602102530585,0.120591891538891
"C1_13940W",7668.76861135384,0.274640817394184,0.15309576915534,1.79391513501276,0.0728267153346989,0.184869302334988
"C1_13950C",973.056738270641,0.57759518569109,0.438250101352449,1.31795790556264,0.187517739668239,0.367676595510754
"C1_13960W",1332.96826513921,0.350168571549108,0.279446855898841,1.25307751423,0.210177498372579,0.399656236378866
"C1_13970C",447.342289908668,-0.231274156275224,0.702313061546177,-0.329303509984654,0.741926291358019,0.872033126027304
"C1_13980C",199.724455371816,-1.04878910124321,0.94372501524875,-1.11132913115243,0.266426704631565,0.465205343258009
"C1_13990W",236.292591652183,0.206815224557745,0.496804977361421,0.416290564672199,0.677197396007199,0.827635509996791
"C1_14000C",1452.08023199846,-0.315871357551601,0.267514294099394,-1.1807644096739,0.237696326230437,0.433975817026426
"C1_14030W",1201.30872015509,-0.797734721394383,0.441825877257943,-1.80554096637634,0.0709900709687521,0.181978278938555
"C1_14040W",1480.24754652577,-0.254150025758696,0.313523830980042,-0.810624267266222,0.417581476472006,0.624327474072401
"C1_14050C",943.543448353346,-0.472719436320819,0.301703560983196,-1.56683412943591,0.11715346762855,0.263236082619178
"C1_14060W",3830.59902987227,-0.156744047950376,0.30517178348623,-0.513625624753898,0.60751376046015,0.776848680197531
"C1_14080W",3885.89978614591,0.222636145616016,0.160861211310922,1.38402629074881,0.166350404678646,0.337617411780716
