"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C3_02470C",18722.5359990963,1.84972704757001,0.208587422230415,8.86787433197541,7.45553995655859e-19,2.92683197151757e-17
"C3_02530W",401.32088076294,1.06785299427491,0.355056925270925,3.00755433360466,0.00263359041669548,0.0126633533947142
"C3_02570W",509.997848019555,-2.23665331284075,0.618997268409539,-3.61334924560756,0.000302267129066208,0.0019753390503542
"C3_02600C",844.093980466414,1.17121348434448,0.352079726580452,3.3265575831923,0.000879258509160281,0.00487629138884451
"C3_02620C",1025.73232710993,1.0055454892503,0.291592857552902,3.44845720052614,0.000563798813329457,0.00334265186414099
"C3_02640C",2537.51037422449,1.30244986054539,0.494235127697823,2.63528387108435,0.00840669440803334,0.0333356367002534
"C3_02680C",5402.15325550129,-1.52759448752926,0.227534408572771,-6.71368562280856,1.89768938441545e-11,3.86285216916567e-10
"C3_02700W",1003.75253545074,1.37851691899583,0.416752343744907,3.30776044738843,0.000940452178025398,0.00517888034350689
"C3_02810C",3252.69828414912,-2.55931882858556,0.211838867785456,-12.0814412168099,1.3237885169183e-33,2.20470960272212e-31
"C3_02820C",956.878346108219,-1.27732541069247,0.300562571447726,-4.2497820155715,2.13978650288012e-05,0.000179820590517265
"C3_02850C",385.361872934041,1.36430958855874,0.462433860165008,2.95028047485952,0.00317485572488518,0.0147124848768709
"C3_02950C",2321.62074849204,-1.26915311722887,0.188461563125813,-6.73428096519398,1.64742567428767e-11,3.37845205443471e-10
"C3_03150W",1535.59473642765,-1.1622724037696,0.171380028871071,-6.78184273526983,1.18652596937129e-11,2.46081008591117e-10
"C3_03190C",595.60196766024,-1.08598538827187,0.243769299927264,-4.45497192876995,8.39041722169918e-06,7.71132659706667e-05
"C3_03210W",1751.37239642223,-1.57976994950103,0.334786976564042,-4.71873179092686,2.37319460484035e-06,2.4064718723621e-05
"C3_03230C",582.051384279897,1.03882988674205,0.296916961905238,3.49872193247617,0.000467493848944205,0.00286118729821531
"C3_03280C",2180.01658529949,1.17875808941714,0.172714470934332,6.82489477019747,8.79897888357928e-12,1.86715011367381e-10
"C3_03360W",1063.95059343206,1.21648347137497,0.213959484890211,5.68557861316211,1.30370495408631e-08,1.81856914407572e-07
"C3_03390C",734.372885674045,1.44256435473756,0.279025454273974,5.17000987774081,2.34081621611446e-07,2.80897945933736e-06
"C3_03660W",1037.7570416713,-1.44008623733925,0.244617599706268,-5.88709168542443,3.93050691535892e-09,5.85421843003053e-08
"C3_03750C",1762.28742713765,-1.00802129888476,0.275477821105132,-3.6591740665034,0.000253029435146662,0.00167952871445176
"C3_03760W",1366.14137793128,-1.19507282430891,0.39054158096548,-3.06003991010254,0.00221307498649593,0.0108987993958617
"C3_03800W",9913.42607440764,1.39768486632316,0.283912992348876,4.92293380010472,8.52562997795132e-07,9.3154795941989e-06
"C3_03860W",321.733585948607,1.30058406299485,0.477065808278918,2.72621521061609,0.0064065211587452,0.0265137351569756
"C3_03870C",10712.7183309304,-2.21255457199449,0.247211473499557,-8.95004807290407,3.55327578509713e-19,1.42546012517473e-17
"C3_03900C",3969.7484070722,1.50409048698899,0.25392246030849,5.92342436018331,3.15305792957763e-09,4.81366843915518e-08
"C3_03910W",4056.04868240287,1.34731534127193,0.265717362154808,5.07048290087638,3.9680756791112e-07,4.62045422296507e-06
"C3_04000C",919.300065042903,-3.59190126906534,0.718657558189366,-4.99807067793876,5.79067620838095e-07,6.61653980067811e-06
"C3_04070C",2639.21430119963,-2.276128670689,0.269616437853029,-8.44209903822608,3.11689086314488e-17,1.08420456859774e-15
"C3_04140C",8013.09465945891,1.30669911944846,0.154325124922415,8.46718329309883,2.51398320069963e-17,8.85695619938792e-16
"C3_04190W",222.528348506329,-1.14027339382362,0.416825359004935,-2.73561425472225,0.00622639669957154,0.0258461301063785
"C3_04200W",315.555740331677,-2.02408968141988,0.719241504514124,-2.81420033287322,0.0048898744604919,0.0211279481406159
"C3_04250W",1703.33232286095,-1.57229712609545,0.328591901159965,-4.78495398256949,1.71026512200836e-06,1.77686523829073e-05
"C3_04270C",868.64146899867,1.93388336673341,0.29250962319495,6.61134955359924,3.8083203210785e-11,7.50198153571594e-10
"C3_04380C",1712.6415465515,1.35279754176901,0.216219679624429,6.25658841100311,3.93490077156938e-10,6.80069642784443e-09
"C3_04390W",662.325866243221,1.12066071562906,0.302333230057317,3.70670705107938,0.000209971583315963,0.00140732173402992
"C3_04420W",2469.22293671191,-1.13039111788959,0.153031779710821,-7.38664295759777,1.50582236450447e-13,3.79633014464063e-12
"C3_04500C",37728.2403411303,1.43064905078614,0.129503222899599,11.0472080829624,2.2613856861087e-28,2.10653825946668e-26
"C3_04580C",1128.55868625684,1.0764842486415,0.184639913855655,5.83018170969825,5.53670515820619e-09,8.07154683010643e-08
"C3_04590W",1412.45494069332,1.54394487110147,0.266805410340507,5.78678246865769,7.17473922615631e-09,1.03226091065327e-07
"C3_04600C",814.883972220197,2.33006892293449,0.371962333054213,6.26426042605471,3.7459898494351e-10,6.53586038491914e-09
"C3_04610W",622.201685193534,1.06412327121134,0.383048599509175,2.7780372322856,0.00546883513673815,0.0232277572731939
"C3_04640W",543.662805708746,-1.50299062952657,0.318090976783156,-4.72503384008647,2.30077039535031e-06,2.33734456429673e-05
"C3_04670C",17840.894083938,1.57127662504656,0.151842443553274,10.3480725696783,4.26995271607588e-25,3.04774806851338e-23
"C3_04680W",14694.3484417339,1.73395095726338,0.162890846143669,10.6448643267163,1.84252491542307e-26,1.40646068543961e-24
