Geneid,Fluconazole_rna1,Fluconazole_rna2,Fluconazole_rna3,Fluconazole_rna4,Nodrug_rna1,Nodrug_rna2,Nodrug_rna3,Nodrug_rna4,Fluconazole_ribo1,Fluconazole_ribo2,Fluconazole_ribo3,Fluconazole_ribo4,Nodrug_ribo1,Nodrug_ribo2,Nodrug_ribo3,Nodrug_ribo4
C1_01490W,654.8252916,496.5863438,592.6403997,617.4054132,505.2945723,461.5599629,414.6923581,681.0168587,596.7007766,536.0992647,567.3022705,608.4284856,524.9648172,480.7659425,562.2553364,482.1927744
C1_01500W,0,0.772979195,0,0.184120494,0,0.137644806,0.297099089,0,0.775439606,3.123722,0,1.46063093,1.424929328,5.099562751,4.130156551,0
C1_01510W,6.803645491,0.726434211,1.67239051,4.28822569,1.30664481,0.3093308,1.122906773,0.026218954,26.57548261,2.485542237,0.093434576,4.326922807,23.09509112,7.857256406,9.814673095,5.240791624
C1_01520C,446.0959183,494.9102388,462.7896699,455.4367747,306.8235079,333.208546,349.3804355,360.8887496,661.4455827,689.1902241,837.3795469,537.9034521,429.490844,254.8218513,595.9801839,405.5159185
C1_01530C,142.6419636,161.0528687,173.1309897,186.9652926,189.1638329,211.4996671,233.1420806,181.9673652,257.591778,171.1613165,194.1760145,206.938702,202.2577299,232.6364711,110.5649073,254.002397
C1_01540W,37.07217134,47.47669765,50.34037558,59.65189406,38.08425333,33.09589982,24.30487699,21.33075518,63.39467197,60.91480282,35.08758783,59.82417084,38.44536424,38.16806102,16.18347057,41.05950058
C1_01550W,50.27439978,53.92899448,51.83140204,55.34955811,29.93986283,34.08075176,41.09558386,21.96788356,53.46648888,65.69668384,61.45464212,57.87241954,53.84593796,47.03771084,58.11337159,45.81560321
C1_01560W,66.68133583,73.87512812,55.61250502,53.97486296,22.90304248,31.94143237,30.8560136,9.334891552,33.77228594,32.61173615,42.56485745,39.03984867,20.53902739,16.04382009,15.2929054,12.90669731
C1_01570C,42.15154359,44.72143046,49.81428033,31.97565917,50.594392,61.33176956,27.12492055,34.0044138,27.12604183,20.72057597,14.5233322,25.36634345,37.23732617,34.47615165,67.19706284,18.03197292
C1_01580W,112.9323671,150.3402976,133.0339319,91.18121993,226.3855466,163.4391464,154.7790417,211.0101393,205.7916657,69.59518262,66.89915633,99.96683727,76.85425281,92.89794867,117.7760771,68.56702374
C1_01590C,168.3413405,167.3964054,163.5013631,158.5424046,142.4521951,161.4567368,152.8443151,114.7117167,140.3689358,109.413173,95.10928655,122.9036449,90.23648602,129.8600973,181.2718885,112.5129991
C1_01600W,96.88707336,127.6120876,141.9538149,112.3801196,143.3476577,151.7252125,171.5643371,139.9041041,100.3699419,150.6875172,155.4257726,101.459542,87.98187392,108.2907149,183.1754226,107.3780619
C1_01610C,34.13668472,39.62803319,24.74434188,34.14075516,29.00438146,28.34068043,29.44006486,69.9050187,46.29934458,26.82702043,32.9033172,28.1672744,6.48217688,7.627777985,7.739005119,10.46453448
C1_01620C,9.682633204,12.92421214,12.58605336,12.71045141,18.4012922,14.23859046,12.51282331,16.71633091,14.65150055,13.4320046,9.172160866,9.481929117,19.35265129,9.150882047,1.239046965,6.769355847
C1_01630W,93.91576186,131.9974212,118.0960213,87.73352706,159.1609051,106.0082426,71.9362451,252.07278,38.66833708,141.7403091,133.0335796,92.66398796,68.16113949,70.75565862,4.095027638,77.5802726
C1_01640W,360.2328153,280.6271237,308.8072718,229.2725039,189.0872987,318.6583134,250.1117256,1.125398166,96.90012611,44.69325323,182.4777267,115.2774872,54.14731448,37.26603548,11.4373566,32.80533987
C1_01650W,114.8015938,116.663108,131.0058644,130.1615358,107.8083073,84.59405835,76.35822669,99.57486987,82.9818535,106.3855221,135.603511,132.5661236,39.53727959,57.90263022,26.9436995,116.5718254
C1_01670C,23.64872163,25.4817496,31.38762649,20.88353441,21.41768667,18.31787438,17.97314199,20.70313534,20.64637376,8.52717311,9.053453003,13.34521811,11.39712752,7.549747322,4.533893773,5.277384886
C1_01680C,46.66275865,51.29489937,51.61757745,42.97372321,65.67452251,89.52418168,63.37123574,97.32917194,244.6124236,83.55134318,121.1487464,35.05514231,279.8561201,124.0468639,123.9046965,47.13609361
C1_01690C,514.7910476,586.0979923,423.1789355,440.2312438,401.7763492,420.4837548,377.5507589,247.9644741,294.7355774,615.5039945,516.7575224,391.8838816,432.0032253,358.198822,458.8123678,368.1899873
C1_01700W,47.93983162,49.56614942,57.20134698,49.48357515,52.47849213,50.60308026,47.01339091,54.15439301,60.23116647,53.91576542,54.1895366,45.29469489,46.23563433,33.4100628,27.2718731,33.96603214
C1_01710W,47.85257091,67.09042943,64.1162416,73.15698141,60.87912287,47.02350613,52.91979208,82.27690338,100.0198236,66.09000676,43.00715847,66.12526554,142.0455328,64.7594729,33.97739565,54.89686627
C1_01740W,6.944469438,7.497743656,4.026969691,11.14528979,3.698222026,1.254818701,0.541692062,22.01838588,15.62289118,7.463959485,1.834470777,6.1251888,2.338228694,3.293000337,0.277435546,0.58463849
C1_01750W,29.86180211,43.16773886,42.77953889,39.67837553,38.02162179,41.37908739,36.06034694,20.34497584,37.67372804,53.0523689,75.84894291,44.64986459,46.31266601,51.34063496,43.07600314,59.08895504
C1_01760W,41.79223502,41.83457097,33.52526225,44.62969177,8.907810594,13.52534011,11.51784146,10.31993908,27.01114626,32.05759143,26.46322011,41.13741605,12.03273655,7.788852366,2.419687676,6.974487842
C1_01770W,23.10218329,26.20700631,30.98450725,32.43868333,24.61922456,21.49940362,26.88650297,46.02805422,11.12176772,38.823402,39.27164434,31.76160925,23.73340083,6.763543453,23.01087221,28.48404279
C1_01780C,66.53601608,50.88172209,38.14148359,74.13718954,20.47410739,19.5328797,20.92737,55.79819671,35.21630599,43.88448468,36.59444926,70.09445122,10.56532965,16.14861538,9.984009874,12.10779095
C1_01790W,16.32122788,31.93395073,1.203926986,14.35195642,12.81947787,38.08878831,0,1.000353926,0.755556539,16.65985067,0,4.269536563,3.702380477,1.656268244,0,8.331514889
C1_01800W,20.59733557,33.56938217,38.2514099,33.71324436,37.32002439,39.25906213,29.72826254,0,103.5316663,51.61980757,73.9439069,42.21730941,52.12637224,86.79101392,150.1527185,96.28689938
C1_01810C,136.0973688,152.0395562,126.085771,126.7734523,52.83881236,67.57090545,43.40332952,81.09650391,66.92618716,69.86291808,72.02944107,113.6175408,13.18596447,40.64895588,24.67637838,45.68397111
C1_01820C,38.41057219,37.35578486,40.78633037,35.01996877,25.29445048,31.64434287,26.15191681,12.6255873,62.97086166,36.71851265,26.75892694,29.74777784,15.90398033,25.81822534,26.48802899,29.3321672
C1_01830C,252.514678,169.7314526,174.9191949,271.3911917,105.5053842,98.4138431,110.7814842,216.8611679,400.2445696,206.9209662,271.0902203,358.1488942,199.7411713,111.0576754,33.90831433,162.1600145
C1_01840C,101.4726829,49.99326431,61.07867933,124.4786467,58.21447829,47.6863105,49.1800739,8.139866189,37.44662408,29.6243393,11.53705332,75.7988957,35.83194256,17.35678365,2.19346565,36.7214372
C1_01850C,73.3091587,51.09321562,41.51477125,52.85947345,37.17207547,24.32903512,28.19851952,27.98524523,40.85464033,27.08181,3.587373395,40.86416532,30.05424336,35.33435566,114.2424037,54.21695096
C1_01860W,98.56663806,71.84418572,82.25533665,56.56745078,85.71748649,81.37572619,70.11412216,52.36390363,88.40011505,73.29626117,68.59190091,49.90049216,98.97277461,83.81491764,40.45007734,56.45685939
C1_01870C,189.9071559,221.6851594,240.16404,215.2807063,206.974236,224.4985913,257.6462821,308.2410836,201.0921126,240.4891014,294.3752227,217.6330858,283.2215817,245.9935004,308.39198,307.7384234
C1_01880C,19.71676766,27.52906616,17.70240213,29.25430341,11.89524008,14.8733602,15.39402746,25.84085772,28.44951563,15.93199311,20.62212969,19.39944769,22.74148267,15.08597726,15.3978652,8.850549392
C1_01890C,121.9007937,106.4873538,87.64496714,119.68825,69.21090326,53.38423893,46.33700896,49.56765429,126.7448308,109.9491551,130.6162793,128.3488761,89.88581161,84.28327744,7.727702058,99.42144203
C1_01900C,35.37922371,35.90272939,32.94417909,33.58357803,34.46898409,27.88458118,29.46443689,0.127914109,110.2344604,65.75178767,51.16783718,48.40674569,720.4255809,90.69697751,46.85357924,43.67899117
C1_01910W,61.92561179,66.80995769,79.79860719,64.01105542,62.64660796,74.72937826,67.91791358,50.34872008,45.5749104,36.61638919,46.09818339,55.76110823,38.12888326,28.53527667,91.05478162,29.19200708
C1_01920W,41.64539206,50.18130195,39.66268906,43.60771663,20.57268024,19.75678662,18.74516492,42.19543597,35.60621243,23.72848199,17.62944578,34.4864332,22.72517823,19.97096292,1.50336877,5.877322381
C1_01930W,107.6344532,166.8877857,117.8619949,170.488062,111.3855654,146.0270935,24.88356454,345.7498775,2.706125971,54.31451314,1.064010068,147.8218118,39.78170043,20.76250548,1.011466911,79.57446873
C1_01940C,92.02418262,102.3160917,94.77998298,93.63488593,87.22785185,86.12433845,71.56057776,107.2059968,200.1471993,112.9489876,174.8731842,84.15548719,81.64348978,72.58153178,173.1393359,83.08510706
C1_01950C,111.7841182,94.98267659,73.00992224,99.11028795,96.89403189,92.57350905,96.59872533,224.7131535,124.8636632,105.3842928,95.50103936,87.66163809,54.95548335,28.26555473,5.514347417,61.83351908
C1_01970W,0,0,0.255180176,0.304199076,0,0,0,0,0.320290272,3.531164,0,0.60330408,52.5778271,2.106341136,0,0
C1_01980W,167.0155741,101.4534484,123.0689509,297.2711517,19.82510692,7.984914091,5.344512791,14.35278444,269.7960698,200.376736,249.7449638,436.8010095,39.34373676,102.5214848,6.183867423,22.65560562
C1_01990W,0.747800619,0.405814077,3.706827824,1.449948887,1.850179578,4.180960975,0,23.38903163,0.945067019,4.254016145,4.030288137,2.327880544,24.40191475,10.75689018,0.407581239,15.03064209
C1_02000W,29.09590401,39.80303317,44.48705735,32.8408866,37.02764878,30.23353415,25.93447143,26.12603677,76.85372822,51.65474777,44.53400537,35.90305522,28.8885465,31.47138588,43.97888883,45.13527658
C1_02010C,17.01598472,18.79325245,16.45319048,21.88202939,10.65997902,12.41854734,11.19557188,30.45773663,7.234971672,10.09718005,10.1497345,17.46489807,46.81150429,4.234440266,26.14945364,6.002861442
C1_02020W,21.64412619,21.8452252,28.15080472,17.47049905,12.97300456,19.35599173,5.881494546,42.22601743,8.072465596,18.742332,5.931696847,20.93862542,31.45083536,6.527134958,42.73599114,18.60559481
C1_02030C,73.80624444,44.41545386,48.79548465,54.96863669,25.03534805,31.10155369,18.68127099,164.9339142,17.6403817,34.29090339,19.40506254,33.22771617,33.02257744,11.94852707,1.111252884,12.0209189
C1_02040C,99.51816937,75.01228748,81.01134019,106.0103578,39.64960279,22.34085045,21.69969894,47.07529145,69.78607808,70.13803373,42.93593569,90.96080482,31.89193644,18.94996754,17.9380947,24.56142451
C1_02050C,89.04842288,79.35555649,81.38652747,72.35184907,88.25148033,78.05245961,70.79879371,116.1866572,66.11992301,71.04769875,39.45655814,67.53235041,58.70863717,54.13954951,19.59579712,91.13797159
C1_02060W,158.4247186,194.5681391,233.2006571,235.831348,158.8760625,190.8087356,297.4476855,163.597881,26.32358981,55.97709824,1.853741985,137.6498588,4.81309462,4.736927177,389.8867784,40.07458661
C1_02070W,1.31786312,1.277096061,0,1.977293997,10.56677977,6.594981564,3.681445237,0.053007885,3.763410695,2.71628,0.188900338,1.206608159,10.79022571,3.07174749,1.077432144,21.191027
C1_02080W,21.47230928,27.25043965,28.88210721,22.43608785,27.79887618,14.76847798,33.52775706,31.32578896,14.41144733,33.64169845,54.7652241,19.0299344,45.50194494,10.09627718,2.665512799,18.63563845
C1_02090C,12.97312501,17.72917802,23.50773292,17.88375672,28.19944868,23.82360317,21.03627155,17.55232814,25.04767692,14.32725047,1.037886397,11.60169358,20.98343176,13.5661228,26.24444534,10.02601344
C1_02100W,8.504083718,9.048959376,13.73293609,8.005865179,14.51594301,8.55551651,16.437788,1.001576852,29.77289938,13.97655565,21.79789819,11.09400974,41.04075181,41.16120179,0.66648003,12.6615091
C1_02110C,67.9517788,14.47542476,13.96319239,122.2800758,135.8822761,5.811669577,6.16140791,58.58445269,90.51863632,9.59574732,12.66496516,100.5782821,89.30178009,6.913296125,11.71560747,43.13805197
C1_02120C,749.525637,675.5302481,719.1752991,775.9184575,216.421231,257.0100466,197.1419519,196.5216571,1097.38846,819.4975479,941.5206255,897.3423852,294.3814483,269.1763122,317.8086421,294.8064759
C1_02130C,497.8203091,428.6450613,555.7893519,911.7291377,88.60521472,33.860207,28.36915406,73.76139093,637.9119413,551.9988982,747.106251,1027.702566,61.30706496,25.03887874,104.9047305,74.983634
C1_02140C,1.329423323,0.618383356,0,0,0,0,7.724576321,0.171113172,0,0,0,1.46063093,8.232925009,0,0,0
C1_02150W,346.2515946,408.5430913,427.9595958,680.1441116,44.48623713,23.79740452,18.26110058,51.04040314,474.0302181,552.6691306,576.4326952,861.0450914,55.99472406,20.81239137,44.63188877,69.67784827
C1_02160W,32.65633435,23.3586951,23.33683469,18.49095814,41.99396423,13.44986388,23.3859426,37.7365655,24.55558751,24.69227867,44.68842286,35.68112699,33.9495067,27.2988498,3.343460065,46.41844009
C1_02170C,30.89697321,22.13539095,36.51191274,31.15603579,20.63983155,11.90589547,9.543282349,31.30803812,24.74552023,27.82010975,17.37883111,26.67870637,19.94376224,14.45345686,1.551661025,16.82989023
C1_02180W,174.8088508,177.5810487,228.7677204,362.5108771,120.414876,42.73236401,50.97750581,116.0132271,150.0083943,186.6000843,243.4308598,362.1573441,48.67708798,26.03166256,57.25376607,61.5486088
C1_02190W,14.62551589,14.85973351,12.87576458,9.897258262,24.55679203,19.87695501,15.1582864,14.73248509,25.43379933,18.79850283,18.43788076,10.47977156,28.99396659,16.35833765,12.77419049,15.3375615
C1_02200C,8.646669314,13.77502234,9.788039615,18.16039878,15.23736268,9.313246043,13.44862335,3.730159857,20.50660976,13.55244905,13.94664817,15.31144147,14.25822701,9.820788035,0.621465563,9.931217983
C1_02210W,28.0222361,31.84375678,30.97918706,41.05806182,30.87254417,30.88705937,34.52348803,18.70196356,25.96122782,18.92333784,28.70024699,31.79661448,36.41513862,28.88035955,27.15242516,27.17251531
C1_02220C,54.52401266,73.24944095,72.01164639,70.96334665,46.01679277,45.81797705,29.86716255,83.95206556,17.48146806,84.340494,64.25415488,70.08460946,36.59173986,33.77962318,2.32321306,69.37267603
C1_02230W,63.68471977,79.68242307,81.91612217,37.86833418,61.4464634,64.52925978,66.52283924,53.65729845,55.28887414,81.72622022,92.02711505,39.50029301,26.95746129,58.86085246,66.17274624,58.66598989
C1_02240W,85.6507984,115.5767299,127.957502,86.18628375,45.8168354,84.53520514,67.26568959,63.78282889,99.45938663,140.7271217,143.5537069,81.1402711,57.33778735,73.16256238,62.17033196,69.8220965
C1_02250W,302.1082363,557.3651019,591.5989103,340.410673,105.7729905,164.068383,158.2473332,182.1642195,494.1722471,879.3792856,945.0189561,456.2145631,130.3192465,105.8893091,98.89553676,188.7107305
C1_02260C,74.55865332,193.8748923,188.7329539,141.9770865,95.28577359,131.2873535,145.6942349,113.3862955,137.915927,127.7218319,119.1691276,123.252017,99.44397158,91.22626441,112.4939384,119.0147214
C1_02270C,191.7122909,240.2937273,231.9652569,210.8918003,28.41000194,15.45255089,3.782357949,28.41868398,232.0689991,238.2908336,291.2056929,243.0059833,40.1294818,14.26324404,4.696218617,42.059348
C1_02280C,16.85387879,21.00980298,31.22500285,14.78587333,10.49279,17.62395957,18.97848493,2.630548916,27.16235062,22.20458545,17.75337489,10.15066544,19.87179768,15.92985335,17.45652375,7.427950812
C1_02290C,48.88322183,65.68426274,78.85537104,53.95521164,59.17211452,61.03322688,69.71256974,23.87501141,126.9056866,97.33364441,81.64318973,60.14349473,75.90589791,60.85452144,49.18180286,52.70130411
C1_02300W,57.84858306,44.54728439,35.66441579,36.44175489,51.41428892,95.61803938,62.83835376,102.2244649,43.44771612,23.28834444,37.93761856,20.54828023,86.17487496,25.97521963,93.64031534,39.40629276
C1_02310C,25.75846149,45.16549765,71.63480006,33.67934869,31.84153582,60.37949031,40.43710646,24.69885253,17.47834974,77.39229107,21.8061379,43.36907577,35.00016525,31.8674197,37.68964153,70.88519393
C1_02320C,136.4228257,125.6274341,147.9953454,167.0317799,63.71517275,58.62579189,59.44552986,97.52421387,128.7982679,109.3879641,112.6368357,130.6613372,47.77536138,30.26906692,48.22802331,44.1097657
C1_02330C,234.8886761,439.4422142,646.2069982,456.2297393,1290.401962,1525.558565,1998.136321,1429.104,254.9545097,200.9959342,231.9675786,331.5277879,467.8172291,394.5311315,811.6926535,520.2368569
C1_02350W,46.95349234,47.02458664,46.07552342,37.27149431,34.26514647,46.12130114,56.1850474,22.97074388,56.79913934,90.64632533,122.6669364,46.29654016,49.8458923,40.29607762,96.34458647,42.13449527
C1_02360C,4.965878132,4.670261405,2.774313394,2.818675417,0.559489299,2.753389024,4.730179234,0,21.09098537,5.335775807,2.007044954,3.503160484,11.82806153,1.995084084,41.70829534,1.854452005
C1_02370C,78.68622046,112.2547668,109.3150794,32.73012539,21.8205638,42.89659888,29.90214952,26.72385119,111.9826019,128.7592406,157.9160041,32.64939725,38.94806831,46.49601331,71.58085565,42.87957295
C1_02380C,12.74055033,15.29989149,10.89983896,9.07248674,7.85956084,8.966575919,7.629896392,10.1285835,2.833337021,12.01431538,0.095488083,9.606457267,7.536988829,4.880076075,19.33457902,6.694967321
C1_02390W,7.498133693,24.92438492,17.61428064,10.48262208,11.27874716,12.32860594,13.72687928,8.695024961,5.295067179,10.93484947,11.43717707,7.512790125,12.21526348,4.258561348,0.886754732,7.772515932
C1_02400C,20.43122124,47.68702708,56.84172828,26.86283803,21.06880037,23.76760447,35.14776572,34.04649743,10.69911518,59.42745413,45.98257531,24.54280035,10.12220618,16.95169211,123.5928932,13.28724371
C1_02410C,82.13922725,75.14609374,114.7254875,73.88890669,72.02067236,70.10598713,61.74672287,26.14568214,102.3161751,83.51156028,123.579904,45.43503827,12.33941799,44.95948839,32.47157564,32.51726557
C1_02420C,1017.355371,1115.31164,1056.868931,925.3273058,345.9291405,398.9109055,348.8978248,355.9277292,1110.001044,1091.758037,977.4244294,939.317276,296.3377551,309.5717048,295.2545148,324.1972584
C1_02430C,93.05378129,116.7274793,112.774363,61.19542828,61.72477034,87.96084687,115.9486733,66.0160942,87.93321303,144.3621523,112.5799456,57.16518585,72.16464271,71.43203545,117.3604344,70.36316359
C1_02440C,23.90184082,26.94736226,29.19972166,16.36015928,23.69902647,11.18963247,14.99685254,0.388197046,13.34064754,26.79252103,11.67234926,20.29622978,15.62459821,11.48881591,1.068498212,20.20703238
